Series,n,Term,Label,E_exp,E_exp_unc,Isotope,Reference,delta_exp,delta_exp_unc
5snd,19,3D1,5s19d,45526.94711219186,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.5444415392126523,9.57746457188533e-06
5snd,19,3D2,5s19d,45530.18515228959,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.4783036050452267,9.693410139027802e-06
5snd,20,3D1,5s20d,45570.91486270812,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.5718767860594767,1.1377963647759272e-05
5snd,20,3D2,5s20d,45573.19050367838,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.516728557433197,1.1486316479533384e-05
5snd,21,3D1,5s21d,45608.38581869861,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.591104989870427,1.340898297757639e-05
5snd,21,3D2,5s21d,45610.02968927257,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.5441991869282994,1.3511742495683052e-05
5snd,22,3D1,5s22d,45640.47204950032,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6051415068375228,1.5680955514213222e-05
5snd,22,3D2,5s22d,45641.695929522015,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.5643296648421625,1.578015442581649e-05
5snd,23,3D1,5s23d,45668.10426565167,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.615741219094563,1.820528362161289e-05
5snd,23,3D2,5s23d,45669.04104705663,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.579491998678556,1.8302579518431566e-05
5snd,24,3D1,5s24d,45692.04199259743,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.623969408990501,2.0993935752917038e-05
5snd,24,3D2,5s24d,45692.77653409146,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.5912041546745535,2.1090622537473062e-05
5snd,25,3D1,5s25d,45712.899722113754,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6305149417375624,2.405916980670747e-05
5snd,25,3D2,5s25d,45713.48769554436,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.600466744635284,2.415625378569246e-05
5snd,26,3D1,5s26d,45731.17496504865,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6358232261852237,2.7413477271640073e-05
5snd,26,3D2,5s26d,45731.654096515,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.607929809726606,2.7511777604996617e-05
5snd,27,3D1,5s27d,45747.271600808584,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6401993826151973,3.106947142687919e-05
5snd,27,3D2,5s27d,45747.66797502291,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.614051062216319,3.116963072797963e-05
5snd,28,3D1,5s28d,45761.51925743242,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6438536633607796,3.503986509656591e-05
5snd,28,3D2,5s28d,45761.851420558414,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6191447297382204,3.514240138047212e-05
